index,feature,importance,family
0,BENE_ESRD_IND,0.5811367024119444,Disease
1,age,0.1632377013976119,Demographics
353,STATE_Others,0.0139105094012111,Geography
314,RACE_Others,0.0102177273173517,Demographics
352,STATE_OR,0.0090154710934484,Geography
310,SEX_Female,0.007405141529432,Demographics
321,STATE_CO,0.0073854097224149,Geography
311,SEX_Male,0.0073219993239496,Demographics
367,STATE_WY,0.0065543495744668,Geography
347,STATE_NM,0.006270223955802,Geography
315,RACE_White,0.0056199083616076,Demographics
330,STATE_IL,0.0049118765734881,Geography
319,STATE_AZ,0.0047685799390511,Geography
312,RACE_Black,0.0046176603539486,Demographics
355,STATE_RI,0.0038241705434734,Geography
359,STATE_TX,0.0033714733202368,Geography
2,BENE_COUNTY_CD_0,0.0029468874797857,Geography
360,STATE_UT,0.0028131598810774,Geography
337,STATE_MI,0.002780692052247,Geography
327,STATE_HI,0.0027750827295852,Geography
317,STATE_AL,0.0027113425556006,Geography
26,BENE_COUNTY_CD_200,0.0026773490583095,Geography
320,STATE_CA,0.002494045754856,Geography
333,STATE_KY,0.0024717641687746,Geography
346,STATE_NJ,0.0024677094097255,Geography
345,STATE_NH,0.002456206067258,Geography
25,BENE_COUNTY_CD_20,0.0024111926889696,Geography
313,RACE_Hispanic,0.0023588901328285,Demographics
339,STATE_MO,0.0021493429471447,Geography
364,STATE_WA,0.0019647251757256,Geography
4,BENE_COUNTY_CD_10,0.0018771655920032,Geography
154,BENE_COUNTY_CD_70,0.0017840094862334,Geography
309,BENE_COUNTY_CD_999,0.0017621859193549,Geography
335,STATE_MD,0.0016645830300099,Geography
328,STATE_IA,0.0016330437943495,Geography
55,BENE_COUNTY_CD_310,0.0015608770785692,Geography
247,BENE_COUNTY_CD_90,0.0015588304928566,Geography
126,BENE_COUNTY_CD_60,0.0015535880665957,Geography
344,STATE_NE,0.0014908932660365,Geography
366,STATE_WV,0.0014710725568077,Geography
365,STATE_WI,0.0014340423305685,Geography
18,BENE_COUNTY_CD_160,0.0014308323026958,Geography
15,BENE_COUNTY_CD_140,0.0014254518576595,Geography
357,STATE_SD,0.0013935456994905,Geography
11,BENE_COUNTY_CD_120,0.0013591520856322,Geography
341,STATE_MT,0.0013359898936039,Geography
362,STATE_VA,0.0013301702771266,Geography
21,BENE_COUNTY_CD_180,0.0013297614142913,Geography
52,BENE_COUNTY_CD_30,0.0013288223213066,Geography
41,BENE_COUNTY_CD_250,0.0013122333708948,Geography
350,STATE_OH,0.0013000787342497,Geography
72,BENE_COUNTY_CD_370,0.0012813842160783,Geography
100,BENE_COUNTY_CD_510,0.0012752674519796,Geography
349,STATE_NY,0.0012343634622984,Geography
325,STATE_FL,0.0012184257661987,Geography
17,BENE_COUNTY_CD_150,0.0012124974917651,Geography
68,BENE_COUNTY_CD_350,0.0011694667832604,Geography
78,BENE_COUNTY_CD_40,0.0011660495077546,Geography
254,BENE_COUNTY_CD_910,0.0011512200846656,Geography
32,BENE_COUNTY_CD_220,0.0011451628081406,Geography
22,BENE_COUNTY_CD_190,0.0011013632703826,Geography
97,BENE_COUNTY_CD_490,0.0011000973429775,Geography
340,STATE_MS,0.0010983167394285,Geography
69,BENE_COUNTY_CD_360,0.0010742931159336,Geography
38,BENE_COUNTY_CD_240,0.0010733248518887,Geography
5,BENE_COUNTY_CD_100,0.0010722657543693,Geography
75,BENE_COUNTY_CD_390,0.0010545609441203,Geography
61,BENE_COUNTY_CD_330,0.0010506382120545,Geography
44,BENE_COUNTY_CD_270,0.001048846541844,Geography
342,STATE_NC,0.0010484352986995,Geography
282,BENE_COUNTY_CD_970,0.001030723080013,Geography
98,BENE_COUNTY_CD_50,0.0010275381811542,Geography
12,BENE_COUNTY_CD_130,0.0010251374389937,Geography
53,BENE_COUNTY_CD_300,0.0010172480016051,Geography
20,BENE_COUNTY_CD_170,0.0010144861202361,Geography
105,BENE_COUNTY_CD_530,0.0010108858171943,Geography
64,BENE_COUNTY_CD_340,0.0009907352499731,Geography
323,STATE_DC,0.0009732332734716,Geography
37,BENE_COUNTY_CD_230,0.0009676541047278,Geography
144,BENE_COUNTY_CD_660,0.0009623252012894,Geography
196,BENE_COUNTY_CD_80,0.0009468831396025,Geography
