index,feature,coefficient,odds_ratio,importance,family
0,BENE_ESRD_IND,0.5761598919660847,1.779193002227934,0.5761598919660847,Disease
1,age,0.1062879443459223,1.1121420654256258,0.1062879443459223,Demographics
2,BENE_COUNTY_CD_0,0.0044103817433869,1.0044201217907929,0.0044103817433869,Geography
3,BENE_COUNTY_CD_1,-0.1123670657343077,0.8937161447116393,0.1123670657343077,Geography
4,BENE_COUNTY_CD_10,0.0921817401897385,1.0965640937388907,0.0921817401897385,Geography
5,BENE_COUNTY_CD_100,0.2881082228419968,1.3339016549402576,0.2881082228419968,Geography
6,BENE_COUNTY_CD_11,0.8932870396953555,2.443147188880285,0.8932870396953555,Geography
7,BENE_COUNTY_CD_110,0.1254592275002191,1.133668945501378,0.1254592275002191,Geography
8,BENE_COUNTY_CD_111,-0.9785684797477336,0.3758487490270482,0.9785684797477336,Geography
9,BENE_COUNTY_CD_113,0.3506812580401264,1.420034629148518,0.3506812580401264,Geography
10,BENE_COUNTY_CD_117,-0.1986510375316787,0.8198359353926844,0.1986510375316787,Geography
11,BENE_COUNTY_CD_120,0.2578107943095195,1.2940939455207672,0.2578107943095195,Geography
12,BENE_COUNTY_CD_130,-0.0177519064938153,0.9824047303611524,0.0177519064938153,Geography
13,BENE_COUNTY_CD_131,-0.5042288786085309,0.6039711309629702,0.5042288786085309,Geography
14,BENE_COUNTY_CD_14,-0.1993637254519121,0.8192518563827065,0.1993637254519121,Geography
15,BENE_COUNTY_CD_140,-0.0004676714884427,0.999532437852822,0.0004676714884427,Geography
16,BENE_COUNTY_CD_141,-0.016155389236596,0.9839744091429712,0.016155389236596,Geography
17,BENE_COUNTY_CD_150,0.1503452879193432,1.1622354793236649,0.1503452879193432,Geography
18,BENE_COUNTY_CD_160,0.1419185047323008,1.152482722821791,0.1419185047323008,Geography
19,BENE_COUNTY_CD_161,-0.3638814652547744,0.6949735683756113,0.3638814652547744,Geography
20,BENE_COUNTY_CD_170,0.1823539926722844,1.2000389236852542,0.1823539926722844,Geography
21,BENE_COUNTY_CD_180,-0.1446862325578435,0.8652937515282385,0.1446862325578435,Geography
22,BENE_COUNTY_CD_190,0.2674006806150653,1.3065638562730966,0.2674006806150653,Geography
23,BENE_COUNTY_CD_191,0.1252592484580567,1.1334422581386436,0.1252592484580567,Geography
24,BENE_COUNTY_CD_194,0.6215487175699895,1.86180922686114,0.6215487175699895,Geography
25,BENE_COUNTY_CD_20,0.1299230667250788,1.1387407728976413,0.1299230667250788,Geography
26,BENE_COUNTY_CD_200,0.0764535530213272,1.0794520518863526,0.0764535530213272,Geography
27,BENE_COUNTY_CD_201,-0.1096147412283619,0.8961793297454091,0.1096147412283619,Geography
28,BENE_COUNTY_CD_210,0.0870902891646885,1.0909951803149525,0.0870902891646885,Geography
